countyName , lat , lon , roadtmpc , pcpn , srad , snwd , drct , time , total
Story County , 41.87769317626953 , -93.57133483886719 , 15.600000381469727 , 0.2800000011920929 , 0.0 , 0.0 , 70.0 , 05-10-2017T11:45:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 15.600000381469727 , 0.7099999785423279 , 0.0 , 0.0 , 80.0 , 05-10-2017T11:50:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 15.899999618530273 , 0.0 , 0.0 , 0.0 , 80.0 , 05-10-2017T12:00:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 15.899999618530273 , 0.11999999731779099 , 0.0 , 0.0 , 89.0 , 05-10-2017T11:55:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 15.899999618530273 , 0.33000001311302185 , 0.0 , 0.0 , 180.0 , 05-10-2017T11:40:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 15.899999618530273 , 0.4000000059604645 , 0.0 , 0.0 , 180.0 , 05-10-2017T11:35:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.0 , 0.0 , 0.0 , 0.0 , 80.0 , 05-10-2017T12:05:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.0 , 0.0 , 0.0 , 0.0 , 80.0 , 05-10-2017T12:10:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.0 , 0.0 , 0.18000000715255737 , 0.0 , 80.0 , 05-10-2017T12:15:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.0 , 0.0 , 0.18000000715255737 , 0.0 , 80.0 , 05-10-2017T12:20:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.100000381469727 , 0.0 , 0.18000000715255737 , 0.0 , 80.0 , 05-10-2017T12:25:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.100000381469727 , 0.0 , 0.18000000715255737 , 0.0 , 80.0 , 05-10-2017T12:30:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 0.07999999821186066 , 42.439998626708984 , 0.0 , 89.0 , 05-10-2017T14:40:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 0.10999999940395355 , 42.439998626708984 , 0.0 , 89.0 , 05-10-2017T14:35:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 0.11999999731779099 , 81.9000015258789 , 0.0 , 70.0 , 05-10-2017T13:35:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 0.1599999964237213 , 81.9000015258789 , 0.0 , 70.0 , 05-10-2017T13:40:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 0.44999998807907104 , 0.0 , 0.0 , 50.0 , 05-10-2017T11:15:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 0.6700000166893005 , 0.0 , 0.0 , 50.0 , 05-10-2017T11:20:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 2.819999933242798 , 0.0 , 0.0 , 180.0 , 05-10-2017T11:30:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.200000762939453 , 4.869999885559082 , 0.0 , 0.0 , 270.0 , 05-10-2017T11:25:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.299999237060547 , 0.0 , 42.439998626708984 , 0.0 , 80.0 , 05-10-2017T15:00:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.299999237060547 , 0.0 , 42.439998626708984 , 0.0 , 89.0 , 05-10-2017T14:55:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.299999237060547 , 0.10000000149011612 , 81.9000015258789 , 0.0 , 70.0 , 05-10-2017T13:30:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.299999237060547 , 0.10999999940395355 , 42.439998626708984 , 0.0 , 89.0 , 05-10-2017T14:30:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.299999237060547 , 0.12999999523162842 , 81.9000015258789 , 0.0 , 70.0 , 05-10-2017T13:25:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.299999237060547 , 0.38999998569488525 , 42.439998626708984 , 0.0 , 89.0 , 05-10-2017T14:25:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.399999618530273 , 0.05999999865889549 , 42.439998626708984 , 0.0 , 89.0 , 05-10-2017T14:50:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.399999618530273 , 0.07999999821186066 , 42.439998626708984 , 0.0 , 89.0 , 05-10-2017T14:45:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.399999618530273 , 0.0 , 0.18000000715255737 , 0.0 , 99.0 , 05-10-2017T12:35:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.399999618530273 , 0.0 , 0.18000000715255737 , 0.0 , 99.0 , 05-10-2017T12:40:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.399999618530273 , 0.11999999731779099 , 81.9000015258789 , 0.0 , 20.0 , 05-10-2017T13:55:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.399999618530273 , 0.11999999731779099 , 81.9000015258789 , 0.0 , 70.0 , 05-10-2017T13:45:00Z , 1
Story County , 41.87769317626953 , -93.57133483886719 , 16.399999618530273 , 0.3199999928474426 , 81.9000015258789 , 0.0 , 10.0 , 05-10-2017T14:00:00Z , 1
